name	length	type	molecule	unit	aliases
chrUn_DS484490v1	2006	unplaced		primary	NW_001845779.1,DS484490.1,211000022278254
chrUn_DS484491v1	2006	unplaced		primary	NW_001845780.1,DS484491.1,211000022280192
chrUn_DS484493v1	2005	unplaced		primary	NW_001845782.1,DS484493.1,211000022278589
chrUn_DS484496v1	1998	unplaced		primary	NW_001845785.1,DS484496.1,211000022278362
chrUn_DS484498v1	1998	unplaced		primary	NW_001845787.1,DS484498.1,211000022279162
chrUn_DS484499v1	1995	unplaced		primary	NW_001845788.1,DS484499.1,211000022279654
chrUn_DS484501v1	1990	unplaced		primary	NW_001845790.1,DS484501.1,211000022279130
chrUn_DS484502v1	1990	unplaced		primary	NW_001845791.1,DS484502.1,211000022279820
chrUn_DS484503v1	1988	unplaced		primary	NW_001845792.1,DS484503.1,211000022279712
chrUn_DS484505v1	1986	unplaced		primary	NW_001845794.1,DS484505.1,211000022278515
chrUn_DS484508v1	1976	unplaced		primary	NW_001845797.1,DS484508.1,211000022278982
chrUn_DS484509v1	1976	unplaced		primary	NW_001845798.1,DS484509.1,211000022279851
chrUn_DS484510v1	1975	unplaced		primary	NW_001845799.1,DS484510.1,211000022279282
chrUn_DS484511v1	1974	unplaced		primary	NW_001845800.1,DS484511.1,211000022278271
chrUn_DS484513v1	1966	unplaced		primary	NW_001845802.1,DS484513.1,211000022279889
chrUn_DS484514v1	1966	unplaced		primary	NW_001845803.1,DS484514.1,211000022279217
chrUn_DS484515v1	1966	unplaced		primary	NW_001845804.1,DS484515.1,211000022278678
chrUn_DS484520v1	1962	unplaced		primary	NW_001845809.1,DS484520.1,211000022279571
chrUn_DS484521v1	1962	unplaced		primary	NW_001845810.1,DS484521.1,211000022280269
chrUn_DS484522v1	1962	unplaced		primary	NW_001845811.1,DS484522.1,211000022278528
chrUn_DS484524v1	1961	unplaced		primary	NW_001845813.1,DS484524.1,211000022279628
chrUn_DS484525v1	1961	unplaced		primary	NW_001845814.1,DS484525.1,211000022280195
chrUn_DS484527v1	1956	unplaced		primary	NW_001845816.1,DS484527.1,211000022278211
chrUn_DS484528v1	1947	unplaced		primary	NW_001845817.1,DS484528.1,211000022279900
chrUn_DS484532v1	1945	unplaced		primary	NW_001845821.1,DS484532.1,211000022278446
chrUn_DS484534v1	1943	unplaced		primary	NW_001845823.1,DS484534.1,211000022280028
chrUn_DS484539v1	1936	unplaced		primary	NW_001845828.1,DS484539.1,211000022280605
chrUn_DS484542v1	1933	unplaced		primary	NW_001845831.1,DS484542.1,211000022279228
chrUn_DS484543v1	1931	unplaced		primary	NW_001845832.1,DS484543.1,211000022280301
chrUn_DS484544v1	1929	unplaced		primary	NW_001845833.1,DS484544.1,211000022279627
chrUn_DS484546v1	1928	unplaced		primary	NW_001845835.1,DS484546.1,211000022278304
chrUn_DS484548v1	1926	unplaced		primary	NW_001845837.1,DS484548.1,211000022278406
chrUn_DS484549v1	1926	unplaced		primary	NW_001845838.1,DS484549.1,211000022278890
chrUn_DS484550v1	1924	unplaced		primary	NW_001845839.1,DS484550.1,211000022279366
chrUn_DS484553v1	1917	unplaced		primary	NW_001845842.1,DS484553.1,211000022279657
chrUn_DS484557v1	1907	unplaced		primary	NW_001845846.1,DS484557.1,211000022279969
chrUn_DS484559v1	1905	unplaced		primary	NW_001845848.1,DS484559.1,211000022278929
chrUn_DS484561v1	1903	unplaced		primary	NW_001845850.1,DS484561.1,211000022279285
chrUn_DS484565v1	1901	unplaced		primary	NW_001845854.1,DS484565.1,211000022279473
chrUn_DS484566v1	1900	unplaced		primary	NW_001845855.1,DS484566.1,211000022279158
chrUn_DS484567v1	1900	unplaced		primary	NW_001845856.1,DS484567.1,211000022278435
chrUn_DS484571v1	1893	unplaced		primary	NW_001845860.1,DS484571.1,211000022278274
chrUn_DS484573v1	1890	unplaced		primary	NW_001845862.1,DS484573.1,211000022280293
chrUn_DS484577v1	1882	unplaced		primary	NW_001845866.1,DS484577.1,211000022279029
chrUn_DS484578v1	1872	unplaced		primary	NW_001845867.1,DS484578.1,211000022278988
chrUn_DS484579v1	1872	unplaced		primary	NW_001845868.1,DS484579.1,211000022279199
chrUn_DS484581v1	1870	unplaced		primary	NW_001845870.1,DS484581.1,211000022280347
chrUn_DS484584v1	1869	unplaced		primary	NW_001845873.1,DS484584.1,211000022279921
chrUn_DS484588v1	1863	unplaced		primary	NW_001845877.1,DS484588.1,211000022279538
chrUn_DS484591v1	1854	unplaced		primary	NW_001845880.1,DS484591.1,211000022279574
chrUn_DS484592v1	1851	unplaced		primary	NW_001845881.1,DS484592.1,211000022280344
chrUn_DS484593v1	1849	unplaced		primary	NW_001845882.1,DS484593.1,211000022279139
chrUn_DS484595v1	1843	unplaced		primary	NW_001845884.1,DS484595.1,211000022279192
chrUn_DS484601v1	1832	unplaced		primary	NW_001845890.1,DS484601.1,211000022279097
chrUn_DS484602v1	1832	unplaced		primary	NW_001845891.1,DS484602.1,211000022280220
chrUn_DS484606v1	1826	unplaced		primary	NW_001845895.1,DS484606.1,211000022279002
chrUn_DS484607v1	1819	unplaced		primary	NW_001845896.1,DS484607.1,211000022279971
chrUn_DS484614v1	1806	unplaced		primary	NW_001845903.1,DS484614.1,211000022279745
chrUn_DS484616v1	1802	unplaced		primary	NW_001845905.1,DS484616.1,211000022280320
chrUn_DS484617v1	1801	unplaced		primary	NW_001845906.1,DS484617.1,211000022280326
chrUn_DS484619v1	1800	unplaced		primary	NW_001845908.1,DS484619.1,211000022279633
chrUn_DS484621v1	1797	unplaced		primary	NW_001845910.1,DS484621.1,211000022280161
chrUn_DS484629v1	1785	unplaced		primary	NW_001845918.1,DS484629.1,211000022279121
chrUn_DS484630v1	1776	unplaced		primary	NW_001845919.1,DS484630.1,211000022279858
chrUn_DS484632v1	1775	unplaced		primary	NW_001845921.1,DS484632.1,211000022279230
chrUn_DS484635v1	1770	unplaced		primary	NW_001845924.1,DS484635.1,211000022279481
chrUn_DS484639v1	1761	unplaced		primary	NW_001845928.1,DS484639.1,211000022279208
chrUn_DS484642v1	1754	unplaced		primary	NW_001845931.1,DS484642.1,211000022279049
chrUn_DS484646v1	1747	unplaced		primary	NW_001845935.1,DS484646.1,211000022279159
chrUn_DS484649v1	1738	unplaced		primary	NW_001845938.1,DS484649.1,211000022280298
chrUn_DS484651v1	1734	unplaced		primary	NW_001845940.1,DS484651.1,211000022279337
chrUn_DS484652v1	1733	unplaced		primary	NW_001845941.1,DS484652.1,211000022280700
chrUn_DS484653v1	1732	unplaced		primary	NW_001845942.1,DS484653.1,211000022278388
chrUn_DS484654v1	1728	unplaced		primary	NW_001845943.1,DS484654.1,211000022278992
chrUn_DS484656v1	1724	unplaced		primary	NW_001845945.1,DS484656.1,211000022279931
chrUn_DS484658v1	1719	unplaced		primary	NW_001845947.1,DS484658.1,211000022279450
chrUn_DS484659v1	1719	unplaced		primary	NW_001845948.1,DS484659.1,211000022278559
chrUn_DS484661v1	1716	unplaced		primary	NW_001845950.1,DS484661.1,211000022280160
chrUn_DS484662v1	1715	unplaced		primary	NW_001845951.1,DS484662.1,211000022280247
chrUn_DS484663v1	1714	unplaced		primary	NW_001845952.1,DS484663.1,211000022278132
chrUn_DS484667v1	1710	unplaced		primary	NW_001845956.1,DS484667.1,211000022278306
chrUn_DS484671v1	1703	unplaced		primary	NW_001845960.1,DS484671.1,211000022279896
chrUn_DS484673v1	1696	unplaced		primary	NW_001845962.1,DS484673.1,211000022279575
chrUn_DS484678v1	1685	unplaced		primary	NW_001845967.1,DS484678.1,211000022279490
chrUn_DS484685v1	1675	unplaced		primary	NW_001845974.1,DS484685.1,211000022279970
chrUn_DS484686v1	1667	unplaced		primary	NW_001845975.1,DS484686.1,211000022279788
chrUn_DS484689v1	1650	unplaced		primary	NW_001845978.1,DS484689.1,211000022278224
chrUn_DS484692v1	1643	unplaced		primary	NW_001845981.1,DS484692.1,211000022279934
chrUn_DS484693v1	1641	unplaced		primary	NW_001845982.1,DS484693.1,211000022280074
chrUn_DS484699v1	1629	unplaced		primary	NW_001845988.1,DS484699.1,211000022280315
chrUn_DS484700v1	1625	unplaced		primary	NW_001845989.1,DS484700.1,211000022280226
chrUn_DS484707v1	1614	unplaced		primary	NW_001845996.1,DS484707.1,211000022278298
chrUn_DS484709v1	1611	unplaced		primary	NW_001845998.1,DS484709.1,211000022278979
chrUn_DS484710v1	1610	unplaced		primary	NW_001845999.1,DS484710.1,211000022278754
chrUn_DS484712v1	1610	unplaced		primary	NW_001846001.1,DS484712.1,211000022279839
chrUn_DS484713v1	1608	unplaced		primary	NW_001846002.1,DS484713.1,211000022278969
chrUn_DS484714v1	1597	unplaced		primary	NW_001846003.1,DS484714.1,211000022280297
chrUn_DS484716v1	1594	unplaced		primary	NW_001846005.1,DS484716.1,211000022278376
chrUn_DS484718v1	1586	unplaced		primary	NW_001846007.1,DS484718.1,211000022280131
chrUn_DS484720v1	1586	unplaced		primary	NW_001846009.1,DS484720.1,211000022278525
chrUn_DS484721v1	1581	unplaced		primary	NW_001846010.1,DS484721.1,211000022279040
chrUn_DS484722v1	1577	unplaced		primary	NW_001846011.1,DS484722.1,211000022279691
chrUn_DS484726v1	1571	unplaced		primary	NW_001846015.1,DS484726.1,211000022278176
chrUn_DS484727v1	1567	unplaced		primary	NW_001846016.1,DS484727.1,211000022278597
chrUn_DS484728v1	1566	unplaced		primary	NW_001846017.1,DS484728.1,211000022278866
chrUn_DS484729v1	1560	unplaced		primary	NW_001846018.1,DS484729.1,211000022280292
chrUn_DS484734v1	1555	unplaced		primary	NW_001846023.1,DS484734.1,211000022280196
chrUn_DS484735v1	1553	unplaced		primary	NW_001846024.1,DS484735.1,211000022280694
chrUn_DS484736v1	1552	unplaced		primary	NW_001846025.1,DS484736.1,211000022278334
chrUn_DS484738v1	1550	unplaced		primary	NW_001846027.1,DS484738.1,211000022278891
chrUn_DS484739v1	1549	unplaced		primary	NW_001846028.1,DS484739.1,211000022278521
chrUn_DS484742v1	1543	unplaced		primary	NW_001846031.1,DS484742.1,211000022279842
chrUn_DS484746v1	1540	unplaced		primary	NW_001846035.1,DS484746.1,211000022278244
chrUn_DS484748v1	1538	unplaced		primary	NW_001846037.1,DS484748.1,211000022279246
chrUn_DS484750v1	1533	unplaced		primary	NW_001846039.1,DS484750.1,211000022280159
chrUn_DS484751v1	1533	unplaced		primary	NW_001846040.1,DS484751.1,211000022278451
chrUn_DS484752v1	1532	unplaced		primary	NW_001846041.1,DS484752.1,211000022279671
chrUn_DS484754v1	1527	unplaced		primary	NW_001846043.1,DS484754.1,211000022280325
chrUn_DS484756v1	1525	unplaced		primary	NW_001846045.1,DS484756.1,211000022278307
chrUn_DS484760v1	1521	unplaced		primary	NW_001846049.1,DS484760.1,211000022278947
chrUn_DS484762v1	1520	unplaced		primary	NW_001846051.1,DS484762.1,211000022280221
chrUn_DS484764v1	1518	unplaced		primary	NW_001846053.1,DS484764.1,211000022278733
chrUn_DS484769v1	1508	unplaced		primary	NW_001846058.1,DS484769.1,211000022278210
chrUn_DS484770v1	1504	unplaced		primary	NW_001846059.1,DS484770.1,211000022278182
chrUn_DS484771v1	1504	unplaced		primary	NW_001846060.1,DS484771.1,211000022278786
chrUn_DS484772v1	1502	unplaced		primary	NW_001846061.1,DS484772.1,211000022278594
chrUn_DS484773v1	1494	unplaced		primary	NW_001846062.1,DS484773.1,211000022280102
chrUn_DS484774v1	1492	unplaced		primary	NW_001846063.1,DS484774.1,211000022279619
chrUn_DS484776v1	1490	unplaced		primary	NW_001846065.1,DS484776.1,211000022278721
chrUn_DS484779v1	1487	unplaced		primary	NW_001846068.1,DS484779.1,211000022279540
chrUn_DS484780v1	1487	unplaced		primary	NW_001846069.1,DS484780.1,211000022280338
chrUn_DS484782v1	1484	unplaced		primary	NW_001846071.1,DS484782.1,211000022279207
chrUn_DS484787v1	1475	unplaced		primary	NW_001846076.1,DS484787.1,211000022278456
chrUn_DS484789v1	1473	unplaced		primary	NW_001846078.1,DS484789.1,211000022280031
chrUn_DS484792v1	1471	unplaced		primary	NW_001846081.1,DS484792.1,211000022280235
chrUn_DS484796v1	1468	unplaced		primary	NW_001846085.1,DS484796.1,211000022279152
chrUn_DS484797v1	1467	unplaced		primary	NW_001846086.1,DS484797.1,211000022279904
chrUn_DS484798v1	1466	unplaced		primary	NW_001846087.1,DS484798.1,211000022278550
chrUn_DS484799v1	1464	unplaced		primary	NW_001846088.1,DS484799.1,211000022279696
chrUn_DS484802v1	1462	unplaced		primary	NW_001846091.1,DS484802.1,211000022279664
chrUn_DS484804v1	1461	unplaced		primary	NW_001846093.1,DS484804.1,211000022279509
chrUn_DS484806v1	1458	unplaced		primary	NW_001846095.1,DS484806.1,211000022279204
chrUn_DS484812v1	1451	unplaced		primary	NW_001846101.1,DS484812.1,211000022279793
chrUn_DS484815v1	1446	unplaced		primary	NW_001846104.1,DS484815.1,211000022279875
chrUn_DS484816v1	1446	unplaced		primary	NW_001846105.1,DS484816.1,211000022278286
chrUn_DS484817v1	1445	unplaced		primary	NW_001846106.1,DS484817.1,211000022279522
chrUn_DS484822v1	1436	unplaced		primary	NW_001846111.1,DS484822.1,211000022278262
chrUn_DS484825v1	1432	unplaced		primary	NW_001846114.1,DS484825.1,211000022278568
chrUn_DS484827v1	1432	unplaced		primary	NW_001846116.1,DS484827.1,211000022278139
chrUn_DS484828v1	1430	unplaced		primary	NW_001846117.1,DS484828.1,211000022279748
chrUn_DS484831v1	1429	unplaced		primary	NW_001846120.1,DS484831.1,211000022279600
chrUn_DS484834v1	1424	unplaced		primary	NW_001846123.1,DS484834.1,211000022279749
chrUn_DS484836v1	1424	unplaced		primary	NW_001846125.1,DS484836.1,211000022280009
chrUn_DS484838v1	1422	unplaced		primary	NW_001846127.1,DS484838.1,211000022279507
chrUn_DS484841v1	1416	unplaced		primary	NW_001846130.1,DS484841.1,211000022278366
chrUn_DS484842v1	1416	unplaced		primary	NW_001846131.1,DS484842.1,211000022278420
chrUn_DS484843v1	1416	unplaced		primary	NW_001846132.1,DS484843.1,211000022278558
chrUn_DS484844v1	1415	unplaced		primary	NW_001846133.1,DS484844.1,211000022278548
chrUn_DS484846v1	1412	unplaced		primary	NW_001846135.1,DS484846.1,211000022278949
chrUn_DS484847v1	1411	unplaced		primary	NW_001846136.1,DS484847.1,211000022279464
chrUn_DS484848v1	1410	unplaced		primary	NW_001846137.1,DS484848.1,211000022280706
chrUn_DS484851v1	1408	unplaced		primary	NW_001846140.1,DS484851.1,211000022279454
chrUn_DS484852v1	1407	unplaced		primary	NW_001846141.1,DS484852.1,211000022279529
chrUn_DS484853v1	1406	unplaced		primary	NW_001846142.1,DS484853.1,211000022280336
chrUn_DS484855v1	1404	unplaced		primary	NW_001846144.1,DS484855.1,211000022278167
chrUn_DS484861v1	1395	unplaced		primary	NW_001846150.1,DS484861.1,211000022278038
chrUn_DS484862v1	1394	unplaced		primary	NW_001846151.1,DS484862.1,211000022280322
chrUn_DS484865v1	1391	unplaced		primary	NW_001846154.1,DS484865.1,211000022280644
chrUn_DS484866v1	1391	unplaced		primary	NW_001846155.1,DS484866.1,211000022278593
chrUn_DS484869v1	1391	unplaced		primary	NW_001846158.1,DS484869.1,211000022279694
chrUn_DS484870v1	1386	unplaced		primary	NW_001846159.1,DS484870.1,211000022280346
chrUn_DS484872v1	1385	unplaced		primary	NW_001846161.1,DS484872.1,211000022280676
chrUn_DS484874v1	1384	unplaced		primary	NW_001846163.1,DS484874.1,211000022279737
chrUn_DS484878v1	1381	unplaced		primary	NW_001846167.1,DS484878.1,211000022279890
chrUn_DS484881v1	1380	unplaced		primary	NW_001846170.1,DS484881.1,211000022278256
chrUn_DS484882v1	1379	unplaced		primary	NW_001846171.1,DS484882.1,211000022279593
chrUn_DS484884v1	1378	unplaced		primary	NW_001846173.1,DS484884.1,211000022278676
chrUn_DS484886v1	1377	unplaced		primary	NW_001846175.1,DS484886.1,211000022279393
chrUn_DS484887v1	1377	unplaced		primary	NW_001846176.1,DS484887.1,211000022280181
chrUn_DS484888v1	1377	unplaced		primary	NW_001846177.1,DS484888.1,211000022280071
chrUn_DS484889v1	1377	unplaced		primary	NW_001846178.1,DS484889.1,211000022279433
chrUn_DS484894v1	1375	unplaced		primary	NW_001846183.1,DS484894.1,211000022279371
chrUn_DS484895v1	1374	unplaced		primary	NW_001846184.1,DS484895.1,211000022279023
chrUn_DS484896v1	1374	unplaced		primary	NW_001846185.1,DS484896.1,211000022278575
chrUn_DS484897v1	1373	unplaced		primary	NW_001846186.1,DS484897.1,211000022278689
chrUn_DS484898v1	1371	unplaced		primary	NW_001846187.1,DS484898.1,211000022280341
chrUn_DS484899v1	1369	unplaced		primary	NW_001846188.1,DS484899.1,211000022279324
chrUn_DS484901v1	1368	unplaced		primary	NW_001846190.1,DS484901.1,211000022280030
chrUn_DS484904v1	1366	unplaced		primary	NW_001846193.1,DS484904.1,211000022278413
chrUn_DS484910v1	1356	unplaced		primary	NW_001846199.1,DS484910.1,211000022279365
chrUn_DS484916v1	1352	unplaced		primary	NW_001846205.1,DS484916.1,211000022279100
chrUn_DS484917v1	1351	unplaced		primary	NW_001846206.1,DS484917.1,211000022280327
chrUn_DS484919v1	1347	unplaced		primary	NW_001846208.1,DS484919.1,211000022279415
chrUn_DS484920v1	1347	unplaced		primary	NW_001846209.1,DS484920.1,211000022278757
chrUn_DS484921v1	1346	unplaced		primary	NW_001846210.1,DS484921.1,211000022278157
chrUn_DS484922v1	1344	unplaced		primary	NW_001846211.1,DS484922.1,211000022278793
chrUn_DS484923v1	1343	unplaced		primary	NW_001846212.1,DS484923.1,211000022278127
chrUn_DS484926v1	1340	unplaced		primary	NW_001846215.1,DS484926.1,211000022280343
chrUn_DS484927v1	1340	unplaced		primary	NW_001846216.1,DS484927.1,211000022280162
chrUn_DS484929v1	1339	unplaced		primary	NW_001846218.1,DS484929.1,211000022279421
chrUn_DS484930v1	1339	unplaced		primary	NW_001846219.1,DS484930.1,211000022280206
chrUn_DS484932v1	1337	unplaced		primary	NW_001846221.1,DS484932.1,211000022279871
chrUn_DS484933v1	1337	unplaced		primary	NW_001846222.1,DS484933.1,211000022278212
chrUn_DS484938v1	1334	unplaced		primary	NW_001846227.1,DS484938.1,211000022278151
chrUn_DS484940v1	1333	unplaced		primary	NW_001846229.1,DS484940.1,211000022280140
chrUn_DS484941v1	1333	unplaced		primary	NW_001846230.1,DS484941.1,211000022279274
chrUn_DS484943v1	1332	unplaced		primary	NW_001846232.1,DS484943.1,211000022279685
chrUn_DS484944v1	1330	unplaced		primary	NW_001846233.1,DS484944.1,211000022278144
chrUn_DS484948v1	1328	unplaced		primary	NW_001846237.1,DS484948.1,211000022278865
chrUn_DS484954v1	1323	unplaced		primary	NW_001846243.1,DS484954.1,211000022279516
chrUn_DS484960v1	1316	unplaced		primary	NW_001846249.1,DS484960.1,211000022279106
chrUn_DS484962v1	1315	unplaced		primary	NW_001846251.1,DS484962.1,211000022279343
chrUn_DS484964v1	1315	unplaced		primary	NW_001846253.1,DS484964.1,211000022278194
chrUn_DS484967v1	1311	unplaced		primary	NW_001846256.1,DS484967.1,211000022279362
chrUn_DS484972v1	1310	unplaced		primary	NW_001846261.1,DS484972.1,211000022278204
chrUn_DS484976v1	1308	unplaced		primary	NW_001846265.1,DS484976.1,211000022278714
chrUn_DS484979v1	1304	unplaced		primary	NW_001846268.1,DS484979.1,211000022278899
chrUn_DS484982v1	1304	unplaced		primary	NW_001846271.1,DS484982.1,211000022279143
chrUn_DS484984v1	1304	unplaced		primary	NW_001846273.1,DS484984.1,211000022279354
chrUn_DS484985v1	1303	unplaced		primary	NW_001846274.1,DS484985.1,211000022278894
chrUn_DS484987v1	1302	unplaced		primary	NW_001846276.1,DS484987.1,211000022278915
chrUn_DS484988v1	1301	unplaced		primary	NW_001846277.1,DS484988.1,211000022278408
chrUn_DS484991v1	1299	unplaced		primary	NW_001846280.1,DS484991.1,211000022279048
chrUn_DS484993v1	1297	unplaced		primary	NW_001846282.1,DS484993.1,211000022278574
chrUn_DS484998v1	1294	unplaced		primary	NW_001846287.1,DS484998.1,211000022279699
chrUn_DS484999v1	1294	unplaced		primary	NW_001846288.1,DS484999.1,211000022278735
chrUn_DS485000v1	1293	unplaced		primary	NW_001846289.1,DS485000.1,211000022278962
chrUn_DS485002v1	1291	unplaced		primary	NW_001846291.1,DS485002.1,211000022280191
chrUn_DS485004v1	1290	unplaced		primary	NW_001846293.1,DS485004.1,211000022279723
chrUn_DS485005v1	1289	unplaced		primary	NW_001846294.1,DS485005.1,211000022279087
chrUn_DS485007v1	1287	unplaced		primary	NW_001846296.1,DS485007.1,211000022279318
chrUn_DS485010v1	1286	unplaced		primary	NW_001846299.1,DS485010.1,211000022279692
chrUn_DS485011v1	1285	unplaced		primary	NW_001846300.1,DS485011.1,211000022279580
chrUn_DS485019v1	1280	unplaced		primary	NW_001846308.1,DS485019.1,211000022278604
chrUn_DS485020v1	1280	unplaced		primary	NW_001846309.1,DS485020.1,211000022279770
chrUn_DS485022v1	1279	unplaced		primary	NW_001846311.1,DS485022.1,211000022279926
chrUn_DS485024v1	1278	unplaced		primary	NW_001846313.1,DS485024.1,211000022278338
chrUn_DS485025v1	1278	unplaced		primary	NW_001846314.1,DS485025.1,211000022279411
chrUn_DS485026v1	1278	unplaced		primary	NW_001846315.1,DS485026.1,211000022278980
chrUn_DS485027v1	1277	unplaced		primary	NW_001846316.1,DS485027.1,211000022279182
chrUn_DS485029v1	1277	unplaced		primary	NW_001846318.1,DS485029.1,211000022278348
chrUn_DS485030v1	1276	unplaced		primary	NW_001846319.1,DS485030.1,211000022280152
chrUn_DS485031v1	1275	unplaced		primary	NW_001846320.1,DS485031.1,211000022279708
chrUn_DS485032v1	1275	unplaced		primary	NW_001846321.1,DS485032.1,211000022279805
chrUn_DS485035v1	1274	unplaced		primary	NW_001846324.1,DS485035.1,211000022280262
chrUn_DS485036v1	1274	unplaced		primary	NW_001846325.1,DS485036.1,211000022279656
chrUn_DS485038v1	1272	unplaced		primary	NW_001846327.1,DS485038.1,211000022278356
chrUn_DS485041v1	1271	unplaced		primary	NW_001846330.1,DS485041.1,211000022280174
chrUn_DS485045v1	1271	unplaced		primary	NW_001846334.1,DS485045.1,211000022279378
chrUn_DS485046v1	1270	unplaced		primary	NW_001846335.1,DS485046.1,211000022279724
chrUn_DS485047v1	1270	unplaced		primary	NW_001846336.1,DS485047.1,211000022278580
chrUn_DS485053v1	1266	unplaced		primary	NW_001846342.1,DS485053.1,211000022279441
chrUn_DS485055v1	1264	unplaced		primary	NW_001846344.1,DS485055.1,211000022278973
chrUn_DS485056v1	1263	unplaced		primary	NW_001846345.1,DS485056.1,211000022278773
chrUn_DS485058v1	1263	unplaced		primary	NW_001846347.1,DS485058.1,211000022278993
chrUn_DS485059v1	1263	unplaced		primary	NW_001846348.1,DS485059.1,211000022279015
chrUn_DS485062v1	1262	unplaced		primary	NW_001846351.1,DS485062.1,211000022278932
chrUn_DS485064v1	1262	unplaced		primary	NW_001846353.1,DS485064.1,211000022278889
chrUn_DS485065v1	1262	unplaced		primary	NW_001846354.1,DS485065.1,211000022278302
chrUn_DS485066v1	1261	unplaced		primary	NW_001846355.1,DS485066.1,211000022279856
chrUn_DS485067v1	1261	unplaced		primary	NW_001846356.1,DS485067.1,211000022280224
chrUn_DS485068v1	1260	unplaced		primary	NW_001846357.1,DS485068.1,211000022279615
chrUn_DS485071v1	1260	unplaced		primary	NW_001846360.1,DS485071.1,211000022280091
chrUn_DS485073v1	1259	unplaced		primary	NW_001846362.1,DS485073.1,211000022278281
chrUn_DS485076v1	1258	unplaced		primary	NW_001846365.1,DS485076.1,211000022278887
chrUn_DS485079v1	1253	unplaced		primary	NW_001846368.1,DS485079.1,211000022279172
chrUn_DS485082v1	1251	unplaced		primary	NW_001846371.1,DS485082.1,211000022278848
chrUn_DS485083v1	1251	unplaced		primary	NW_001846372.1,DS485083.1,211000022280020
chrUn_DS485085v1	1251	unplaced		primary	NW_001846374.1,DS485085.1,211000022280045
chrUn_DS485086v1	1250	unplaced		primary	NW_001846375.1,DS485086.1,211000022278161
chrUn_DS485087v1	1249	unplaced		primary	NW_001846376.1,DS485087.1,211000022279432
chrUn_DS485088v1	1248	unplaced		primary	NW_001846377.1,DS485088.1,211000022279990
chrUn_DS485089v1	1247	unplaced		primary	NW_001846378.1,DS485089.1,211000022278717
chrUn_DS485091v1	1246	unplaced		primary	NW_001846380.1,DS485091.1,211000022280177
chrUn_DS485092v1	1246	unplaced		primary	NW_001846381.1,DS485092.1,211000022279218
chrUn_DS485098v1	1242	unplaced		primary	NW_001846387.1,DS485098.1,211000022280678
chrUn_DS485100v1	1241	unplaced		primary	NW_001846389.1,DS485100.1,211000022278943
chrUn_DS485102v1	1240	unplaced		primary	NW_001846391.1,DS485102.1,211000022278808
chrUn_DS485105v1	1240	unplaced		primary	NW_001846394.1,DS485105.1,211000022280053
chrUn_DS485107v1	1239	unplaced		primary	NW_001846396.1,DS485107.1,211000022280304
chrUn_DS485117v1	1236	unplaced		primary	NW_001846406.1,DS485117.1,211000022279124
chrUn_DS485118v1	1235	unplaced		primary	NW_001846407.1,DS485118.1,211000022279412
chrUn_DS485122v1	1234	unplaced		primary	NW_001846411.1,DS485122.1,211000022279267
chrUn_DS485123v1	1234	unplaced		primary	NW_001846412.1,DS485123.1,211000022278369
chrUn_DS485125v1	1234	unplaced		primary	NW_001846414.1,DS485125.1,211000022279728
chrUn_DS485127v1	1233	unplaced		primary	NW_001846416.1,DS485127.1,211000022279417
chrUn_DS485130v1	1232	unplaced		primary	NW_001846419.1,DS485130.1,211000022278136
chrUn_DS485132v1	1231	unplaced		primary	NW_001846421.1,DS485132.1,211000022278727
chrUn_DS485133v1	1231	unplaced		primary	NW_001846422.1,DS485133.1,211000022279183
chrUn_DS485134v1	1231	unplaced		primary	NW_001846423.1,DS485134.1,211000022280210
chrUn_DS485136v1	1231	unplaced		primary	NW_001846425.1,DS485136.1,211000022279144
chrUn_DS485138v1	1229	unplaced		primary	NW_001846427.1,DS485138.1,211000022278582
chrUn_DS485140v1	1229	unplaced		primary	NW_001846429.1,DS485140.1,211000022280179
chrUn_DS485144v1	1227	unplaced		primary	NW_001846433.1,DS485144.1,211000022280318
chrUn_DS485146v1	1227	unplaced		primary	NW_001846435.1,DS485146.1,211000022279645
chrUn_DS485148v1	1227	unplaced		primary	NW_001846437.1,DS485148.1,211000022279156
chrUn_DS485149v1	1226	unplaced		primary	NW_001846438.1,DS485149.1,211000022279778
chrUn_DS485150v1	1226	unplaced		primary	NW_001846439.1,DS485150.1,211000022278242
chrUn_DS485151v1	1226	unplaced		primary	NW_001846440.1,DS485151.1,211000022279979
chrUn_DS485152v1	1225	unplaced		primary	NW_001846441.1,DS485152.1,211000022280085
chrUn_DS485153v1	1225	unplaced		primary	NW_001846442.1,DS485153.1,211000022278755
chrUn_DS485154v1	1225	unplaced		primary	NW_001846443.1,DS485154.1,211000022280126
chrUn_DS485155v1	1225	unplaced		primary	NW_001846444.1,DS485155.1,211000022280303
chrUn_DS485156v1	1225	unplaced		primary	NW_001846445.1,DS485156.1,211000022279128
chrUn_DS485157v1	1225	unplaced		primary	NW_001846446.1,DS485157.1,211000022280139
chrUn_DS485160v1	1224	unplaced		primary	NW_001846449.1,DS485160.1,211000022279590
chrUn_DS485161v1	1224	unplaced		primary	NW_001846450.1,DS485161.1,211000022279682
chrUn_DS485162v1	1223	unplaced		primary	NW_001846451.1,DS485162.1,211000022280308
chrUn_DS485163v1	1223	unplaced		primary	NW_001846452.1,DS485163.1,211000022278758
chrUn_DS485165v1	1222	unplaced		primary	NW_001846454.1,DS485165.1,211000022278651
